datetime,Close,Oil,10Y_Yield,DXY,USD_LKR,Close_LKR,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Histogram,RSI_14,BB_Middle,BB_Upper,BB_Lower,BB_Width,ROC_5,ROC_10,ROC_30,Log_Return,Volatility_7d,Volatility_30d,LKR_Vol_7d,Lag_1,Lag_7,Lag_30,Rolling_Mean_7,Rolling_Std_7,Month,Season_Wedding,MA_Cross_50_200
2015-01-16,7566.7002,48.689998626708984,1.815000057220459,92.5199966430664,131.47500610351562,994831.9549784729,,,,7484.262141826042,7412.182111138363,72.08003068767903,48.22311345619674,23.856917231482285,,,,,,0.9216955324555354,3.6682803636208794,,0.0,0.006401650774317358,,0.0009183206329938688,0.0,0.009715438182133315,,0.0027942633424738496,0.006401650774317358,1,1,0
2015-01-19,7513.8628,48.689998626708984,1.815000057220459,92.5199966430664,131.27000427246094,986344.8018586853,,,,7488.81608923742,7419.714014017003,69.10207522041674,52.39890580904074,16.703169411375995,,,,,,-1.208673600329857,2.2517682094890246,,-0.007007379791815018,0.007405095787829733,,0.0011012746892648127,0.0,0.002474680195497216,,0.0014396833442863876,0.007405095787829733,1,1,0
2015-01-20,7366.6812,46.38999938964844,1.8070000410079956,93.05000305175781,131.69000244140625,970118.2652130615,,,,7470.026106277817,7415.785657423152,54.240448854665374,52.767214418165665,1.473234436499709,56.20259818758787,,,,,-2.6433545802118874,0.24885981889375408,,-0.019782395031343766,0.010230369321633999,,0.0016732376842511216,-0.007007379791815018,0.0079104248005999,,-0.0025164337745627076,0.010230369321633999,1,1,0
2015-01-21,7368.499,47.779998779296875,1.8530000448226929,92.9000015258789,131.77499389648438,970983.9107512512,,,,7454.406551465845,7412.282942058474,42.12360940737108,50.63849341600675,-8.514884008635676,56.34794047851372,,,,,-2.619387510555793,-0.6958876272705972,,0.0002467292540094799,0.007343329120154002,,0.0015557108380443282,-0.019782395031343766,0.014327733174418641,,-0.004528005763192588,0.007343329120154002,1,1,0
2015-01-22,7324.4038,46.310001373291016,1.8960000276565552,94.23999786376953,131.6999969482422,964623.9581076935,,,,7434.406128163408,7405.7733759800685,28.632752183339107,46.23734516947323,-17.604592986134122,52.149938204387624,,,,,-3.2021408750937397,-1.5341250678898577,,-0.006002262859224835,0.007362360302784329,,0.0015555725352443678,0.0002467292540094799,-0.0051535762685881135,,-0.0046492467047121195,0.007362360302784329,1,1,0
2015-01-23,7329.5928,45.59000015258789,1.8170000314712524,95.0,131.77000427246094,965820.4745713989,,,,7418.281000753653,7400.130370351915,18.150630401737544,40.62000221592609,-22.46937181418855,48.28337042720897,,,,,-3.1335640864957215,-2.240750474232045,,0.0007082027324723198,0.007441280411826453,,0.0015545748863901546,-0.006002262859224835,5.814953893031375e-07,,-0.0045481579565574025,0.007441280411826453,1,1,0
2015-01-26,7276.6299,45.150001525878906,1.8279999494552612,94.80000305175781,131.8000030517578,959059.8430265122,,,,7396.48852371463,7390.982187362884,5.506336351745631,33.59726904309,-28.09093269134437,44.025458617259055,,,,,-3.1572695205454138,-4.327782037689176,,-0.007252132630407508,0.007203567593339908,,0.0014665698252893972,0.0007082027324723198,0.0,,-0.005584176903758476,0.007203567593339908,1,1,0
2015-01-27,7316.0801,46.22999954223633,1.8250000476837158,94.0199966430664,131.82000732421875,964405.7323665711,,,,7384.117996989302,7385.433884595263,-1.3158876059615068,26.614637713279702,-27.93052531924121,40.84496013404384,,,,,-0.6868914050468189,-3.312089009842323,,0.005406849873299798,0.008132154952079787,,0.00145943123416006,-0.007252132630407508,0.0,,-0.004811769779001362,0.008132154952079787,1,1,0
2015-01-28,7367.6499,44.45000076293945,1.7239999771118164,94.47000122070312,131.91000366210938,971866.7252901398,7419.346705000001,,,7381.584443606333,7384.116552403022,-2.5321087966894993,20.785288411285862,-23.31739720797536,44.108655949151796,7419.346705000001,7640.457845978997,7198.235564021004,0.05960393812840329,-0.011523378099109749,-2.630609046728183,,0.007024102462947022,0.009164540020988373,,0.001184155863923714,0.005406849873299798,-0.007007379791815018,,-0.002807272314035356,0.009164540020988373,1,1,0
2015-01-29,7395.29,44.529998779296875,1.7510000467300415,94.77999877929688,129.19000244140625,955397.5331549072,7424.1635,,,7383.692990743821,7384.944215187983,-1.2512244441622897,16.37798584019623,-17.62921028435852,41.02651140776796,7424.1635,7638.319598795759,7210.0074012042405,0.057691643993497486,0.967808465175013,-2.2653230003747193,,0.003744529542696395,0.005471598472909423,,0.007910462997050022,0.007024102462947022,-0.019782395031343766,,0.0005537169108275244,0.005471598472909423,1,1,0
2015-01-30,7376.5098,48.2400016784668,1.6749999523162842,94.80000305175781,129.1699981689453,952823.7573592071,7428.041284999999,,,7382.587884475541,7384.319443692577,-1.7315592170361924,12.756076828749746,-14.487636045785939,26.147485523010843,7428.041284999999,7635.3504624643265,7220.732107535672,0.055817992795210256,0.6401037722040925,-2.513518376213719,,-0.0025427111621735905,0.0055978030842479334,,0.007859556668548021,0.003744529542696395,0.0002467292540094799,,0.00015522542280137151,0.0055978030842479334,1,1,0
2015-02-02,7180.0498,49.56999969482422,1.6729999780654907,94.5,129.69000244140625,931180.6760914185,7419.624075,,,7351.428179171611,7369.1883589746085,-17.7601798029973,6.652825502400338,-24.41300530539764,19.69804789615361,7419.624075,7652.6274857183835,7186.620664281616,0.06280733588740041,-1.327264150125318,-4.442628364201706,,-0.02699428094872219,0.011720646404640416,,0.00826065949753966,-0.0025427111621735905,-0.006002262859224835,,-0.0028436343042696796,0.011720646404640416,2,0,0
2015-02-03,7000.0601,53.04999923706055,1.7799999713897705,93.5999984741211,129.2899932861328,905037.7233315262,7402.20738,,,7297.371551606748,7341.84552497649,-44.47397336974245,-3.5725342720282196,-40.90143909771423,15.363191906245419,7402.20738,7700.5444129780635,7103.870347021936,0.08060758572750597,-4.319526244662086,-4.9767471951955855,,-0.025387584236484968,0.014274517770134366,,0.008176555301001098,-0.02699428094872219,0.0007082027324723198,,-0.006571603871263577,0.014274517770134366,2,0,0
2015-02-04,7000.0601,48.45000076293945,1.7970000505447388,93.98999786376953,129.11000061035156,903777.7637834976,7381.203645,,,7251.631328282633,7316.528086089344,-64.89675780671041,-15.83737897896466,-49.05937882774575,15.363191906245419,7381.203645,7729.236185724138,7033.171104275862,0.09430238141712673,-4.9892408704165,-5.000189319425841,,0.0,0.014478608684627112,,0.00810308847791846,-0.025387584236484968,-0.007252132630407508,,-0.005535584924062505,0.014478608684627112,2,0,0
2015-02-05,7000.0601,50.47999954223633,1.815000057220459,94.69999694824219,129.7100067138672,907977.8425684738,7359.280650000001,,,7212.928062392997,7293.086013045688,-80.15795065269049,-28.701493313709825,-51.45645733898066,15.363191906245419,7359.280650000001,7745.278868652299,6973.282431347702,0.10490107308308683,-5.3443461987292,-4.428260768473747,,0.0,0.013931440392434373,,0.008552173402732906,0.0,0.005406849873299798,,-0.006307992048819619,0.013931440392434373,2,0,0
2015-02-06,7047.3101,51.689998626708984,1.937999963760376,94.69999694824219,129.22000122070312,910653.4197246734,7336.766395000001,,,7187.448375870998,7274.880389857119,-87.43201398612109,-40.447597448192084,-46.98441653792901,21.285053358222967,7336.766395000001,7740.898042017353,6932.634747982648,0.11016614820740858,-4.462811125120448,-3.851273975274594,,0.006727263184911443,0.013884468155307864,,0.008461117504543429,0.0,0.007024102462947022,,-0.006350397659967559,0.013884468155307864,2,0,0
2015-02-09,7162.75,52.86000061035156,1.9479999542236328,94.44999694824219,129.89999389648438,930441.1812820435,7314.614295000001,,,7183.648625736998,7266.574435052888,-82.92580931588964,-48.943239821731595,-33.98256949415804,36.93828486399963,7314.614295000001,7704.991700102599,6924.236889897404,0.10673902665501996,-0.24094261853169208,-1.5650088236588755,,0.016247987528035177,0.016037021821322796,,0.003805231252603182,0.006727263184911443,0.003744529542696395,,-0.004564189376347732,0.016037021821322796,2,0,0
2015-02-10,7198.4399,50.02000045776367,1.9910000562667847,94.76000213623047,129.7100067138672,933709.6877583695,7296.2015,,,7185.924206392845,7261.527432456377,-75.60322606353202,-54.275237070091684,-21.327988993440336,39.560738395974404,7296.2015,7670.942040968602,6921.4609590313985,0.10272209202791388,2.8339728111762996,-1.607967632831131,,0.004970336542142334,0.016441175575026078,,0.0038904650382792527,0.016247987528035177,-0.0025427111621735905,,-0.0034908968471597432,0.016441175575026078,2,0,0
2015-02-11,7304.7002,48.84000015258789,1.9880000352859497,94.98999786376953,129.72999572753906,947638.7257369538,7283.1015,,,7204.1974361785615,7264.725415237386,-60.52797905882471,-55.52578546783829,-5.002193590986423,48.87624018743399,7283.1015,7635.690489339336,6930.512510660664,0.09682385707224758,4.35196406385141,-0.854406776304617,,0.014653681989353204,0.013849771015591794,,0.0035860043550104293,0.004970336542142334,-0.02699428094872219,,0.0024588121439938844,0.013849771015591794,2,0,0
2015-02-12,7359.4102,51.209999084472656,1.9859999418258667,94.08999633789062,129.6999969482422,954515.4804808624,7272.737000000001,,,7228.076322920321,7271.73910299758,-43.6627800772585,-53.153184389722334,9.49040431246383,51.609657925962225,7272.737000000001,7601.61437788929,6943.859622110712,0.09044115795450575,5.133528782131469,-0.4851709669262405,0.8282844250246724,0.007461789682985108,0.006407683603781014,0.010246128449709322,0.0033229300983731442,0.014653681989353204,-0.025387584236484968,,0.007151579846775323,0.006407683603781014,2,0,0
2015-02-13,7331.3901,52.779998779296875,2.0209999084472656,94.19999694824219,129.6300048828125,950368.1344608031,7260.971495,,,7243.970750163349,7276.15769536813,-32.186945204780386,-48.95993655273395,16.772991347953564,53.037979486945034,7260.971495,7561.153491389246,6960.789498610754,0.08268370054777245,4.031041574288041,-0.6116673226679636,0.44439243699312403,-0.0038146504486894946,0.0072270876289464514,0.010273292355538966,0.003258860350674913,0.007461789682985108,0.0,0.0,0.006606629782676824,0.0072270876289464514,2,0,0
2015-02-16,7335.5098,52.779998779296875,2.0209999084472656,94.19999694824219,129.8800048828125,952736.0486419189,7252.0538449999995,,,7258.053680907449,7280.554147563083,-22.500466655633318,-43.668042573313826,21.16757591768051,51.121898232616324,7252.0538449999995,7530.406254793328,6973.701435206671,0.07676512495428905,2.4119200027922227,2.165166041048905,-0.17533354907208754,0.0005617683541077386,0.007144140755433697,0.010197990996251566,0.002826524048428899,-0.0038146504486894946,0.0,0.006750722030992009,0.006686882404692216,0.007144140755433697,2,0,0
2015-02-17,7300.75,53.529998779296875,2.1449999809265137,94.05999755859375,129.94000244140625,948659.4728240967,7248.757285,,,7264.622345383226,7282.050136632484,-17.427791249258007,-38.419992308502664,20.992201059244657,46.06063196979176,7248.757285,7522.92390472724,6974.590665272759,0.07564513721395506,1.4212815751924124,4.295533119779926,-0.6483593557993772,-0.0047498289625789065,0.00834876792945959,0.010233859868137097,0.0022246471373939727,0.0005617683541077386,0.006727263184911443,0.0,0.0050472978121935946,0.00834876792945959,2,0,0
2015-02-18,7300.75,52.13999938964844,2.065999984741211,94.19999694824219,130.08999633789062,949754.540763855,7245.369835,,,7270.180446093499,7283.435311696745,-13.25486560324589,-33.38696696745131,20.13210136420542,44.245748768441736,7245.369835,7514.942795838366,6975.796874161635,0.07441247775542029,-0.05407751025839902,4.295533119779926,-1.6089303391092047,0.0,0.006837609834459668,0.010060978928451049,0.0011154942781783394,-0.0047498289625789065,0.016247987528035177,0.009715438182133315,0.002726156736759998,0.006837609834459668,2,0,0
2015-02-19,7266.8398,51.15999984741211,2.11299991607666,94.4000015258789,129.77999877929688,943090.4603733459,7242.491635,,,7269.666500540653,7282.206014534024,-12.539513993370747,-29.217476372635197,16.67796237926445,43.44556887704851,7242.491635,7509.7307047250615,6975.252565274939,0.07379755012311069,-1.2578507989675636,3.8111058503626394,-2.3079886859214027,-0.004655576071828901,0.0072656062025237295,0.010071504738538935,0.0013705027431939536,0.0,0.004970336542142334,0.002474680195497216,0.0013510263633355359,0.0072656062025237295,2,0,0
2015-02-20,7306.1699,50.34000015258789,2.132999897003174,94.25,129.88999938964844,948998.4038516678,7241.32049,,,7275.282408149784,7283.981117161134,-8.69870901134982,-25.113722900378125,16.415013889028305,59.28063781743589,7241.32049,7507.153955366863,6975.4870246331375,0.07342126777401137,-0.34400297427904514,3.6731716970990202,-2.5531559772658863,0.005397676430540895,0.0048974455881066565,0.010006995952541417,0.0014016430469800361,-0.004655576071828901,0.014653681989353204,0.0079104248005999,2.8739854933777513e-05,0.0048974455881066565,2,0,0
2015-02-23,7314.9102,49.45000076293945,2.059000015258789,94.56999969482422,129.77999877929688,949329.0368266663,7243.234505,,,7281.378991511356,7286.2721603343825,-4.893168823026826,-21.069612084907867,16.17644326188104,80.97514060062922,7243.234505,7510.684734755573,6975.784275244428,0.07384828685884795,-0.2808202914540425,2.124326550556699,-3.824477450869024,0.0011955752901067474,0.0037508169319794564,0.009598515487309932,0.0014500038060893913,0.005397676430540895,0.007461789682985108,0.014327733174418641,-0.0008664336297631311,0.0037508169319794564,2,0,0
2015-02-24,7326.3101,49.279998779296875,1.9880000352859497,94.48999786376953,129.89999389648438,951687.6372737518,7243.746005000001,,,7288.291469740378,7289.237933642947,-0.9464639025691213,-17.04498244844012,16.098518545871,81.39251721705158,7243.746005000001,7511.821234724465,6975.6707752755365,0.0740156348771548,0.3501023867410913,1.7763599026505705,-3.176891292497852,0.0015572339012901069,0.0035933155314569628,0.009583793713009821,0.0014498176969466579,0.0011955752901067474,-0.0038146504486894946,-0.0051535762685881135,-9.902157976604518e-05,0.0035933155314569628,2,0,0
2015-02-25,7311.29,50.9900016784668,1.968999981880188,94.20999908447266,129.91000366210938,949809.7106747436,7240.928009999999,,,7291.829705164935,7290.871420039766,0.9582851251689135,-13.444328933718314,14.402614058887227,79.10593148456098,7240.928009999999,7504.6690137015585,6977.187006298439,0.07284729342352896,0.14436872924015187,0.09021314796737734,-3.3754502391941,-0.0020522633722976414,0.0036486034596379378,0.009583169389901293,0.0012591543016028666,0.0015572339012901069,0.0005617683541077386,5.814953893031375e-07,-0.0004724546835382423,0.0036486034596379378,2,0,0
2015-02-26,7304.6099,48.16999816894531,2.0160000324249268,95.29000091552734,129.9499969482422,949234.0342130997,7236.394005,,,7293.795888985715,7291.889085222006,1.906803763708922,-10.374102394232867,12.28090615794179,76.03825207395398,7236.394005,7491.952576323191,6980.835433676809,0.07063146952656602,0.5197596347177091,-0.744628964967875,-3.4637331078612,-0.000914086783685788,0.00315359863186516,0.009580857615431856,0.0012517442843113617,-0.0020522633722976414,-0.0047498289625789065,0.0,7.550848487506033e-05,0.00315359863186516,2,0,0
2015-02-27,7317.4399,49.7599983215332,2.002000093460083,95.25,130.00999450683594,951340.3212031021,7233.44051,,,7297.433429141758,7293.781738168524,3.6516909732345084,-7.568943720739392,11.2206346939739,69.75754239463768,7233.44051,7483.486783390445,6983.394236609555,0.06913619405447909,0.15425318811708166,-0.1902804217170151,-3.294174387932003,0.0017548843654774798,0.0032157363649089393,0.009593628016352393,0.0011711448690600202,-0.000914086783685788,0.0,0.0,0.0003262062513718432,0.0032157363649089393,2,0,0
2015-03-02,7301.29,49.59000015258789,2.0840001106262207,95.45999908447266,129.99000549316406,949094.7272071838,7239.50252,,,7298.026747735334,7294.337905711596,3.6888420237373793,-5.317386571844038,9.006228595581417,63.82652135277956,7239.50252,7489.976989986901,6989.028050013099,0.06919659722334089,-0.18619777451267527,-0.4664951848336374,-2.82907481355662,-0.0022094814912832707,0.0026709096777065935,0.00953183154622048,0.0006129092564855343,0.0017548843654774798,-0.004655576071828901,-0.007007379791815018,0.0006756483343069332,0.0026709096777065935,3,0,0
2015-03-03,7244.3999,50.52000045776367,2.121999979019165,95.37999725341797,129.9600067138672,941482.2596419388,7251.71951,,,7289.776463468359,7290.638794177404,-0.862330709044727,-4.426375399284176,3.5640446902394487,40.652863976131,7251.71951,7475.424743917311,7028.014276082688,0.06169715571839912,-1.1180280234111217,-0.771839879464431,-1.6599238745393152,-0.007822302066850114,0.003360390097651073,0.008949625801409953,0.0005658674513275616,-0.0022094814912832707,0.005397676430540895,-0.019782395031343766,-0.0012129200224632107,0.003360390097651073,3,0,0
2015-03-04,7234.9199,51.529998779296875,2.122999906539917,95.97000122070312,130.0,940539.5869999999,7263.4625,,,7281.336992165534,7286.511468682781,-5.174476517247058,-4.575995622876753,-0.5984808943703053,27.555589850802434,7263.4625,7453.698343908663,7073.226656091336,0.052381586305061484,-1.044550277721168,-0.9016895524432411,-1.8128400370278963,-0.0013094539640721805,0.003190228458406133,0.008949310854534615,0.00039374603912554714,-0.007822302066850114,0.0011955752901067474,0.0002467292540094799,-0.0015707813444887718,0.003190228458406133,3,0,0
2015-03-05,7202.2002,50.7599983215332,2.111999988555908,96.37999725341797,129.7899932861328,934773.5156033845,7273.5695049999995,,,7269.162101063144,7280.266189521093,-11.10408845794882,-5.881614189891167,-5.222474268057653,27.096417791163347,7273.5695049999995,7421.701861560239,7125.43714843976,0.04073168104282513,-1.4019872573893366,-0.8895145865194354,-1.6684443312642072,-0.004532726166139862,0.0030209201945784357,0.008922759662018795,0.0007062760977978732,-0.0013094539640721805,0.0015572339012901069,-0.006002262859224835,-0.0024407756398359104,0.0030209201945784357,3,0,0
2015-03-06,7202.2002,49.61000061035156,2.240000009536743,97.62000274658203,129.7899932861328,934773.5156033845,7281.314009999999,,,7258.8602701303535,7274.483523630642,-15.623253500288229,-7.82994205197058,-7.793311448317649,26.015705792734508,7281.314009999999,7390.7920911773035,7171.835928822695,0.030070968241982025,-1.5748636350262357,-1.4230397242746773,-1.7380583543467831,0.0,0.003161236923259562,0.008920222885427738,0.0007032723413033353,-0.004532726166139862,-0.0020522633722976414,0.0007082027324723198,-0.0021475951580791045,0.003161236923259562,3,0,0
2015-03-09,7183.5,50.0,2.194999933242798,97.58999633789062,129.7100067138672,931771.8332290649,7282.351509999999,,,7247.266382417991,7267.744003361706,-20.47762094371501,-10.359477830319467,-10.118143113395544,27.61127910342765,7282.351509999999,7387.402391593289,7177.300628406708,0.028850813215768767,-1.613276557978105,-1.7964704474430881,-1.2798493434440061,-0.0025998332056292395,0.003115486228824223,0.008840391622189428,0.000693655944067193,0.0,-0.000914086783685788,-0.007252132630407508,-0.0023884160754995974,0.003115486228824223,3,0,0
2015-03-10,7136.3301,48.290000915527344,2.125999927520752,98.62000274658203,129.85000610351562,926652.5070417023,7279.2460200000005,,,7230.199262045992,7258.009640149728,-27.810378103735275,-13.84965788500263,-13.960720218732645,23.39660313797951,7279.2460200000005,7397.574491645715,7160.917548354286,0.032511189021665915,-1.4917702155012202,-2.593119829858137,-2.4569167852604545,-0.00658807685274385,0.0028508527102515317,0.00883858208054279,0.0008276607972527391,-0.0025998332056292395,0.0017548843654774798,0.005406849873299798,-0.0035802676781026446,0.0028508527102515317,3,0,0
2015-03-11,7130.0498,48.16999816894531,2.1089999675750732,99.80000305175781,129.8300018310547,925694.378589511,7270.513499999999,7309.248684,,7214.791652500455,7248.53113347197,-33.73948097151515,-17.827622502305136,-15.911858469210014,25.693928652911623,7270.513499999999,7405.533333148481,7135.493666851517,0.03714175983539036,-1.4494991160855841,-2.478908646764122,-3.2249102933080587,-0.0008804336418502778,0.0029978291533020326,0.008713329050199649,0.0008276594550072131,-0.00658807685274385,-0.0022094814912832707,0.007024102462947022,-0.0033904036996122177,0.0029978291533020326,3,0,0
2015-03-12,7110.1899,47.04999923706055,2.0959999561309814,99.1500015258789,129.82000732421875,923044.9048945862,7258.052485,7305.473400000001,,7198.699075192692,7238.283634696269,-39.5845595035762,-22.17900990255935,-17.40554960101685,12.587870207895179,7258.052485,7404.080372337225,7112.024597662776,0.04023886232264534,-1.2775304413226385,-2.6616068847153618,-3.8551578099033312,-0.002789266654808744,0.002273863909763144,0.008669800367300444,0.0008279931183051892,-0.0008804336418502778,-0.007822302066850114,0.003744529542696395,-0.0026713986407491644,0.002273863909763144,3,0,0
2015-03-13,7109.0698,44.84000015258789,2.111999988555908,100.33000183105469,129.85000610351562,923112.7569203186,7246.936470000001,7301.675714,,7184.909955932278,7228.712239533583,-43.802283601305135,-26.503664642308507,-17.298618958996627,9.528069580755144,7246.936470000001,7402.963324839084,7090.909615160917,0.04306008628197155,-1.2930826332764211,-2.8475819801403457,-3.6255628644321636,-0.0001575468802101728,0.0024254808508868127,0.008669047067741721,0.0008213539328792289,-0.002789266654808744,-0.0013094539640721805,-0.0025427111621735905,-0.0025068404859117347,0.0024254808508868127,3,0,0
2015-03-16,7091.25,43.880001068115234,2.0980000495910645,99.5999984741211,129.69000244140625,919664.2298126221,7234.723480000001,7296.532834000001,,7170.500731942697,7218.529851419984,-48.02911947728717,-30.808755609304242,-17.220363867982925,4.92098614567881,7234.723480000001,7399.54919462392,7069.897765376081,0.04556517331438335,-1.2841929421591125,-2.876751916442166,-1.2367574386461744,-0.00250977578038371,0.00225864714860442,0.007185529541854421,0.0007143359456089845,-0.0001575468802101728,-0.004532726166139862,-0.02699428094872219,-0.002217847573660856,0.00225864714860442,3,0,0
2015-03-17,7050.9102,43.459999084472656,2.058000087738037,99.58999633789062,129.75999450683594,914926.0688201935,7222.23149,7290.5831579999995,,7152.102188566898,7206.1135809444295,-54.01139237753159,-35.44928296294972,-18.562109414581876,4.485389795406064,7222.23149,7403.078925692689,7041.384054307311,0.050080764080490316,-1.196972376600125,-2.6708865146994443,0.7264237631331216,-0.005704914784995605,0.002352313592585875,0.005535951131454405,0.0007560759996704103,-0.00250977578038371,0.0,-0.025387584236484968,-0.0030328354000887995,0.002352313592585875,3,0,0
2015-03-18,7057.0,44.65999984741211,1.9509999752044678,98.55000305175781,129.38999938964844,913105.225692749,7210.04399,7283.320462,,7137.471082633529,7195.068130504102,-57.59704787057308,-39.87883594447439,-17.71821192609869,6.628072566250665,7210.04399,7401.17255625509,7018.91542374491,0.053017309331309624,-1.0245342185407957,-2.4591827201846383,0.8134201590640711,0.0008633171450490378,0.002783266810956989,0.005536897511144982,0.0013115060067935803,-0.005704914784995605,-0.0025998332056292395,0.0,-0.0025380996357061885,0.002783266810956989,3,0,0
2015-03-19,7043.8999,43.959999084472656,1.9769999980926514,99.0999984741211,129.72000122070312,913734.7036265107,7198.896995000001,7275.42806,,7123.075516074525,7183.870483800094,-60.79496772556922,-44.062062300693356,-16.732905424875867,2.131390356139292,7198.896995000001,7401.724947315164,6996.069042684838,0.056349730370093505,-0.9323239031913899,-2.197943622839027,0.6262774801033544,-0.0018580521614584187,0.002134768996657114,0.0055503978593684595,0.001652615567306332,0.0008633171450490378,-0.00658807685274385,0.0,-0.0018623818226654125,0.002134768996657114,3,0,0
2015-03-20,7046.7002,45.720001220703125,1.9299999475479126,97.91000366210938,130.22000122070312,917621.308645929,7185.9235100000005,7266.410159999999,,7111.325467447675,7173.709722037124,-62.38425458944948,-47.72650075844459,-14.657753831004896,3.263979146014492,7185.9235100000005,7393.009181893466,6978.837838106535,0.05763648099100503,-0.8773243441779099,-2.159062448722271,-0.008654365869320557,0.00039747065660704453,0.002282281448847121,0.005412633717790841,0.002238386077640528,-0.0018580521614584187,-0.0008804336418502778,0.006727263184911443,-0.0016798240657429377,0.002282281448847121,3,0,0
2015-03-23,7054.5801,47.45000076293945,1.9149999618530273,97.02999877929688,129.75999450683594,915402.2750240341,7172.907004999999,7255.3859219999995,,7102.5954109172635,7164.88530558993,-62.28989467266638,-50.639179541288954,-11.650715131377424,7.508065462092816,7172.907004999999,7378.577255002748,6967.2367549972505,0.057346414740741126,-0.5171147540983578,-1.7946669450824793,-1.51017276883878,0.0011176149473757422,0.0024381386980346985,0.0044688007911046325,0.0027020384747632135,0.00039747065660704453,-0.002789266654808744,0.016247987528035177,-0.0011216981225737257,0.0024381386980346985,3,0,0
2015-03-24,7042.2998,47.5099983215332,1.878000020980835,97.19000244140625,130.02999877929688,915710.2343974425,7158.70649,7244.898001999999,,7093.319163083838,7155.804897768453,-62.48573468461473,-53.00849056995411,-9.477244114660614,7.415101072204848,7158.70649,7358.926808472555,6958.486171527444,0.0559375688197983,-0.12211756717593891,-1.3176282302299946,-2.1690824980007184,-0.0017422725019339883,0.0024070688179120246,0.004351594436085405,0.0028233076379529,0.0011176149473757422,-0.0001575468802101728,0.004970336542142334,-0.0013480874971056993,0.0024070688179120246,3,0,0
