time,open,high,low,close,Basis,Upper,Lower,Volume,Bollinger Bands %b
1670223600,38.5,38.5,38.5,38.5,38.78999999999997,39.943949738942656,37.636050261057285,21666,0.37434461388860607
1670299200,38.9,38.9,38,38,38.73999999999997,39.938999582988835,37.5410004170111,17149,0.1914094005957479
1670302800,38,39.2,38,39.2,38.724999999999966,39.89269002736457,37.55730997263536,15207,0.7033930190669171
1670306400,39.2,40.2,39.2,40.1,38.81999999999997,40.10467894822241,37.53532105177754,12216,0.9981789425953933
1670310000,40.2,41,40,40,38.86999999999997,40.252895513047,37.48710448695294,12780,0.9085630437509417
1670472000,40,41,39.2,41,38.94499999999997,40.59360547130171,37.29639452869824,6037,1.123254027653264
1670475600,41,41.5,41,41.4,39.01999999999997,40.94831532691282,37.091684673087116,7428,1.117118986397911
1670479200,41.3,41.4,38.5,38.5,38.99499999999997,40.93662303241553,37.053376967584406,10904,0.3725293242468024
1670482800,38.3,38.3,38.2,38.2,38.95499999999997,40.927282941163966,36.98271705883597,3490,0.30859744201955547
1670558400,41,41,41,41,39.01499999999997,41.15254532115856,36.87745467884138,1,0.9643176405083471
1670562000,40,40,40,40,39.06499999999997,41.24516054454874,36.8848394554512,141,0.7144337494635169
1670565600,40,40,40,40,39.13999999999997,41.34036360631737,36.93963639368258,30,0.6954222469256691
1670569200,38.8,38.9,38.7,38.7,39.12999999999997,41.33644510468952,36.92355489531042,6465,0.402558192114989
1670817600,40,40,38.7,39.9,39.199999999999974,41.41088217687107,36.98911782312888,1425,0.6583078481800158
1670821200,39,39.9,38.7,39.9,39.29999999999997,41.446625258401504,37.153374741598434,10052,0.6397542485936307
1670824800,39.9,39.9,39,39,39.35999999999997,41.400000000001846,37.319999999998096,660,0.41176470588244113
1670828400,39,39,39,39,39.40999999999997,41.361307254127105,37.45869274587283,7010,0.3949422242107714
1670907600,39,40,39,40,39.46999999999997,41.416381257618234,37.52361874238171,4713,0.6361500985291486
1670911200,40,40,40,40,39.54499999999997,41.451279098140404,37.63872090185954,8199,0.6193424405806783
1670914800,40,40,39,39,39.56999999999997,41.43343768342459,37.70656231657535,20001,0.34705686563329896
1670990400,39.3,40,39.3,40,39.64499999999997,41.44996537363147,37.840034626368464,39,0.598339836648996
1670994000,40,40,39,39,39.694999999999965,41.36529937436666,38.02470062563327,3613,0.29195346335339445
1670997600,40.3,40.3,39.5,39.5,39.709999999999965,41.367588610002365,38.052411389997566,6214,0.4366549701377167
1671080400,40.8,40.8,39.3,40,39.70499999999997,41.358450936680086,38.051549063319854,51053,0.5892073642633588
1671084000,40,40,39.8,40,39.70499999999997,41.358450936680086,38.051549063319854,460,0.5892073642633588
1671087600,40,40,40,40,39.65499999999996,41.206096386435206,38.10390361356471,35000,0.611211657449904
1671163200,39.2,39.2,39.2,39.2,39.544999999999966,40.882871443752975,38.20712855624696,300,0.37106384488177496
1671166800,39.5,40.5,39.5,40.5,39.64499999999997,40.95416003605734,38.3358399639426,70,0.8265452566727159
1671170400,40.4,40.4,40.4,40.4,39.75499999999996,40.922004712934616,38.587995287065304,561,0.776348498361272
1671174000,40,40,40,40,39.70499999999997,40.731596317940024,38.678403682059916,1100,0.6436786762453867
1671422400,39.1,39.1,39,39.1,39.65999999999996,40.70957134107773,38.610428658922196,4283,0.2332244231130984
1671426000,38.9,40,38.1,38.1,39.56499999999996,40.80156783073577,38.328432169264154,1943,-0.0923654018753772
1671433200,40,40,39,39,39.57999999999997,40.78099958368353,38.37900041631641,11240,0.258534470835925
1671508800,38.9,38.9,38.9,38.9,39.529999999999966,40.75653984852055,38.30346015147938,500,0.24317997056522364
1671512400,40,40.7,40,40.7,39.569999999999965,40.89075735849187,38.24924264150806,4440,0.9277848587155781
1671516000,39.8,39.8,39.8,39.8,39.609999999999964,40.90753612666827,38.31246387333166,6,0.5732156878313276
1671595200,40,40,40,40,39.65999999999996,40.93655787178295,38.38344212821697,25,0.6331706174531496
1671598800,39.4,39.5,39,39,39.609999999999964,40.90753612666827,38.31246387333166,4087,0.26493910748895055
1671602400,39.1,39.1,38.5,38.7,39.544999999999966,40.88734868793819,38.20265131206174,2684,0.1852531657412216
1671606000,39,39,38.7,38.7,39.529999999999966,40.90273449727503,38.157265502724904,482,0.19768371027043125
1671681600,40,40,40,40,39.529999999999966,40.90273449727503,38.157265502724904,10,0.6711911520155591
1671685200,38.5,38.5,38.5,38.5,39.50499999999996,40.93255034937864,38.07744965062128,400,0.14799840494684718
1671688800,38.7,40,38.5,40,39.529999999999966,40.97374512986494,38.086254870134994,9745,0.6627711118388298
1671692400,39,39,38.5,38.5,39.45499999999997,40.948284969457426,37.961715030542514,1000,0.1802351796432589
1671768000,39,40,39,40,39.45499999999997,40.948284969457426,37.961715030542514,1050,0.6824835885805645
1671771600,39,40,39,40,39.45499999999997,40.94828496945773,37.96171503054221,810,0.682483588580527
1671775200,40,40,39,39,39.444999999999965,40.947631025904066,37.942368974095864,340,0.35192639033517303
1671778800,39.8,40,39.8,40,39.419999999999966,40.867204201213134,37.9727957987868,19153,0.7003863723978375
1672113600,40,40,40,40,39.39999999999996,40.80285423334349,37.99714576665644,1750,0.7138497306915533
1672117200,40.2,40.2,40.2,40.2,39.40999999999997,40.832532952169984,37.98746704782995,75,0.777673708294392
1672120800,40.1,40.2,40.1,40.2,39.46499999999996,40.92002577297146,38.009974227028465,6090,0.7525728456682261
1672124400,40,40.4,40,40.4,39.57999999999997,40.94616250863797,38.21383749136197,4631,0.8001107096759416
1672200000,40.2,40.2,40.1,40.1,39.63499999999997,40.99187140142633,38.27812859857361,489,0.671350062913559
1672203600,40.1,40.2,40.1,40.2,39.699999999999974,41.03416640641558,38.36583359358437,626,0.6873829222485587
1672207200,40,40,40,40,39.66499999999997,40.92718065268335,38.402819347316594,1140,0.6327068353043697
1672210800,40,40,40,40,39.67499999999997,40.944448699242706,38.40555130075723,100,0.6280083236896076
1672286400,40.2,40.2,40,40,39.67499999999997,40.94444869924234,38.405551300757594,7000,0.6280083236896441
1672290000,40,40,40,40,39.72499999999997,40.962537878210746,38.4874621217892,6414,0.6111077102535322
1672293600,40,40,39.6,39.6,39.76999999999997,40.91734476074488,38.62265523925505,3007,0.4259159034771756
1672297200,39.7,40,39.7,40,39.834999999999965,40.87475958760112,38.79524041239881,4766,0.5793452649860671
1672372800,38,40.2,38,40.2,39.84499999999997,40.89471424683472,38.795285753165224,5708,0.6690936371829195
1672376400,40,40.1,39.5,40.1,39.92499999999997,40.777936105466345,39.07206389453359,148887,0.6025868168075407
1672380000,40,40.1,40,40,39.92499999999997,40.777936105466345,39.07206389453359,30043,0.5439657786318133
1672383600,40,40,40,40,39.99999999999997,40.547722557511946,39.452277442488,16130,0.500000000000026
1672632000,40,40,40,40,39.999999999999964,40.5477225575136,39.45227744248633,186,0.5000000000000324
1672635600,40,40,39.9,39.9,39.99499999999997,40.54445427472125,39.44554572527869,150,0.4135505861264241
