ds,y,yhat,yhat_lower,yhat_upper
2024-06-12,80.800003,70.7288231622883,62.644692483160235,78.70623431814616
2024-06-13,80.300003,70.68104062235187,62.00468163341805,78.95966114410551
2024-06-14,80.099998,70.78172206346566,62.74607854135845,79.0603236758474
2024-06-18,79.699997,70.43049475705445,62.28667818019167,78.76455841962459
2024-06-19,79.5,70.46347876272017,62.20349698599561,78.75786215321652
2024-06-20,79.699997,70.41181375112276,62.07504652793062,78.73393143993086
2024-06-24,79.5,70.52886657669181,63.17243489230487,79.3753296498767
2024-06-25,79.5,70.26348974532252,61.73419751259901,78.64703693949524
2024-06-26,79.0,70.34086903237467,62.10390218952175,79.14685145493925
2024-06-27,78.699997,70.34066557762682,61.88139324123308,78.67630771872936
2024-06-28,78.5,70.50317781995182,61.88891082727451,79.03286494800999
2024-07-01,77.599998,70.71815480621345,62.74909958672786,79.06326214835778
2024-07-02,79.0,70.52655905252897,61.68842679912963,79.00512279416284
2024-07-03,79.0,70.67894327375983,62.673600791462235,79.09554753183862
2024-07-04,78.0,70.75379041562054,62.744083785612965,78.99790076475735
2024-07-05,78.0,70.99023181055202,62.37484023132729,79.25761934317083
2024-07-08,78.0,71.40931241802306,63.76826448268063,79.45311589756369
2024-07-09,76.800003,71.27661243249237,62.456963494090054,79.03503827834015
2024-07-10,77.5,71.48197837619591,63.160146989934006,79.590482401209
2024-07-11,77.300003,71.60328861572346,62.62407979390569,79.59652726687793
2024-07-12,77.099998,71.87922191664097,63.423428642801184,79.65035456971577
2024-07-15,77.099998,72.37282376282175,64.24499780301136,80.28929365964053
2024-07-16,77.599998,72.25040346417488,64.12177596900253,80.61379403593376
2024-07-17,77.699997,72.45919514296276,64.46319105603841,81.43251262872252
2024-07-18,77.5,72.57753952198969,64.1175916274895,81.60196701741779
2024-07-19,76.800003,72.84469427412118,64.43871913650125,81.07407486104333
2024-07-22,76.199997,73.28421065942533,65.05907645630539,81.47986563413819
2024-07-23,75.900002,73.13717933462522,65.25850289819081,80.94896143301453
2024-07-24,76.800003,73.31946694303734,64.3461780031448,81.81791429443808
2024-07-25,76.900002,73.41024263634708,64.91148794165849,81.34261079559805
2024-07-26,76.5,73.64955404671028,65.12976617534679,81.73529594700368
2024-07-29,76.0,74.01080211398626,66.25273354682163,82.42197206403623
2024-07-30,75.699997,73.84129439939001,65.42010150460435,81.64833095855585
2024-07-31,75.0,74.00357691763556,65.6124313741095,82.75945779813739
2024-08-01,75.5,74.07704279343811,65.67064352014215,82.30145257251128
2024-08-02,75.400002,74.30184320345808,65.50076761804903,82.68312415537753
2024-08-05,73.800003,74.6356513914855,66.00237467762938,82.96727877509691
2024-08-06,74.0,74.46160556230272,65.91682418641786,82.94276831051573
2024-08-07,73.699997,74.62105710761145,65.83462435795838,82.76661562305951
2024-08-08,74.5,74.69294168802611,65.93828447664869,83.49476169595737
2024-08-09,75.599998,74.91691192066104,65.75993149319963,83.28524703301773
2024-08-12,75.800003,75.24754362766464,66.57118717392731,83.71195359539665
2024-08-13,75.900002,75.0705469390079,66.42637621255598,83.6742790153897
2024-08-14,76.400002,75.2253683208765,67.05284440189013,82.68527932703313
2024-08-15,77.099998,75.29059707273174,67.30180898646405,84.17639096837216
2024-08-16,77.199997,75.50562086686094,67.2213291934408,84.25536013039016
2024-08-20,77.099998,75.59858390815597,67.86501188295895,83.59080364319382
2024-08-21,77.5,75.73239924610148,67.3949867046931,83.88449501985566
2024-08-22,77.300003,75.7747826963538,67.35594125145921,84.43574157447323
2024-08-23,76.099998,75.96552292525986,67.4517678747207,84.90008100246297
2024-08-26,75.099998,76.17781592808288,67.59011625938986,85.0562847717329
2024-08-27,74.599998,75.95710626090856,67.67065191263362,84.02708235121614
2024-08-28,73.099998,76.06734742857711,68.09272719533334,84.40067102464833
2024-08-29,71.300003,76.08801421150697,67.82279325368798,84.06707767407836
2024-08-30,70.900002,76.2594250413731,67.93629384155344,84.91656971360327
