ds,y,yhat,yhat_lower,yhat_upper
2024-06-28,9.9,9.881535924792813,8.84136757737516,10.99589550374473
2024-07-01,9.8,9.846251171931378,8.721879357074947,10.930387819424483
2024-07-02,9.8,9.792906210104283,8.757794410224806,10.847549156081412
2024-07-03,9.7,9.783612182957617,8.700017587670786,10.878247916862545
2024-07-04,9.7,9.793427403725659,8.710143088400683,10.948314949868292
2024-07-05,9.6,9.887493343896764,8.80899747413094,10.878185837313309
2024-07-08,9.5,9.88963001717969,8.876743844646557,10.923552606880156
2024-07-09,9.5,9.846796752539744,8.785131759946653,10.90300641518018
2024-07-10,9.7,9.84679649729721,8.690210376062094,10.880400554339216
2024-07-11,9.5,9.864600030698048,8.888799900423956,10.993786479275908
2024-07-12,9.4,9.96529877403986,8.901857053556919,11.041833204323922
2024-07-15,9.6,9.979239848666367,8.815108026928147,11.072000589625029
2024-07-16,9.5,9.937819091464087,8.870849263595046,11.088310751651447
2024-07-17,9.4,9.938126639430095,8.859274555873057,11.057531199842346
2024-07-18,9.1,9.955258607814805,8.915576738961029,11.037790893508388
2024-07-19,9.4,10.054445311347656,8.995493481156673,11.084675498204598
2024-07-22,9.2,10.060280039902063,9.038132316931765,11.094031290523706
2024-07-23,9.4,10.015446479922312,8.968541576628631,11.122922711612016
2024-07-24,9.6,10.012201483701595,8.919439029225881,10.99439655540129
2024-07-25,9.5,10.025746470519994,8.92818368521934,11.03316414224913
2024-07-26,9.6,10.121395906124828,9.023637461014047,11.255266989467168
2024-07-29,9.5,10.117394776858555,9.035047427290252,11.207271749329145
2024-07-30,9.5,10.069572703840953,8.935852359242386,11.117676426851606
2024-07-31,9.4,10.063437495597423,8.966934422484792,11.133580698935214
2024-08-01,9.4,10.074128587175181,9.002998713551193,11.05200726112012
2024-08-02,9.5,10.166879877729707,9.103229527339677,11.23086875220871
2024-08-05,9.4,10.15292073639416,9.1495389010129,11.252812723387402
2024-08-06,9.3,10.100994930950652,9.043748405744894,11.157700113879953
2024-08-07,9.2,10.090185195801366,8.98646026651241,11.110285370962808
2024-08-08,9.2,10.095536798262447,9.052156412741747,11.213958414795298
2024-08-09,9.2,10.182205308412614,9.147954517092002,11.309763543425497
2024-08-12,9.3,10.145085183176878,9.047388436558498,11.198680727866753
2024-08-13,9.3,10.083785351709825,9.081981019320219,11.115199475029637
2024-08-14,9.3,10.062842522178963,9.014700609570061,11.092301022781434
2024-08-15,9.0,10.05739053250886,8.98777515166983,11.054625616489185
2024-08-16,9.2,10.132705120852009,9.058595796159585,11.257740354277653
2024-08-20,9.1,9.986754463074961,8.975402466759071,11.06964983480916
2024-08-21,9.0,9.954442886988506,8.917416424083607,11.034309391429616
2024-08-22,9.0,9.938295779918922,8.827962442513307,11.01776883167317
2024-08-23,9.0,10.00383205395571,8.938772144017845,11.05582527261074
2024-08-26,8.9,9.909462765712517,8.898309445489016,11.009618243176911
2024-08-27,8.9,9.832481039610839,8.794394176977233,10.897074752073816
2024-08-28,8.9,9.798213290955738,8.779226830864943,10.879872189807644
2024-08-29,8.9,9.782152390801066,8.78466577344557,10.901949400465385
2024-08-30,8.8,9.84989493170337,8.787803371111666,10.938900262652922
2024-09-02,8.6,9.77498579744744,8.68284041377291,10.836519391099007
2024-09-03,8.8,9.708583321093926,8.59579603215735,10.73955734578938
2024-09-04,8.8,9.686733769465404,8.64744737354362,10.761284499025635
2024-09-05,8.7,9.684741463320185,8.60799347181679,10.8159641825176
2024-09-06,8.7,9.76797643161046,8.764357224015514,10.895780157462497
2024-09-09,8.6,9.74535968077564,8.705712819274138,10.748746843964465
2024-09-10,8.6,9.6973068384712,8.621998852171258,10.74818488079137
2024-09-11,8.6,9.693726342606729,8.605655200467393,10.75047293699937
2024-09-12,8.6,9.709596392804258,8.65039231359761,10.758234234012848
2024-09-13,8.7,9.809970397976066,8.733743678614616,10.917694035850754
2024-09-18,8.7,9.801065815460392,8.683845802142509,10.899561281808367
2024-09-19,8.7,9.82450851520733,8.714185889240191,10.917658990860797
2024-09-20,8.8,9.930345270886063,8.88458156543389,10.995573891614322
2024-09-23,8.9,9.95567532990442,8.844570334955554,10.975553615082621
2024-09-24,9.0,9.91641925481008,8.934132443473827,10.991144984771896
2024-09-25,9.5,9.91796478655789,8.784446240009132,11.057239291527425
2024-09-26,9.3,9.93536727455391,8.91351924790802,11.111409893982337
2024-09-27,9.4,10.033836544567603,8.862433435014832,11.113858183026895
2024-09-30,9.5,10.031724790818568,8.944797335399182,11.134657824661485
2024-10-01,9.5,9.982475482668177,8.87548157738812,11.11045795787322
2024-10-02,9.4,9.974074617307025,8.944037397641555,11.124088613106576
2024-10-03,9.4,9.981845348071037,8.852114453511739,11.196755921157571
2024-10-04,9.4,10.07124596008126,8.957570551368985,11.17414285271129
2024-10-07,9.4,10.047373819287625,8.982642594845588,11.123447914417397
2024-10-08,9.5,9.993201824069441,8.828377646714916,11.059383561158908
2024-10-09,10.0,9.981202527473323,8.849770429977907,10.971940691808726
2024-10-10,10.0,9.986730981496441,8.950707124760958,11.07746856114951
2024-10-11,10.1,10.075234660771473,8.982200613430065,11.193487248073314
2024-10-14,10.1,10.05603115476245,8.98207345226755,11.133616786163966
2024-10-15,10.3,10.005451989325254,8.942514913860482,11.180868294641078
2024-10-16,10.8,9.997781946655362,8.815914708652569,11.180030898722995
2024-10-18,10.9,10.101863102903648,9.00164152236255,11.237498635452324
2024-10-21,11.2,10.097951228331405,8.94650310296359,11.305061456338134
2024-10-22,11.1,10.051685067664407,8.950052189107158,11.204878349706595
2024-10-23,11.1,10.047626435869791,8.864572092760351,11.183420861241103
2024-10-24,11.0,10.060778432104842,8.971179183568472,11.281389723805539
2024-10-25,11.0,10.156254037812674,8.988260749717309,11.298321495985258
2024-10-28,10.9,10.151183102269828,8.980769179083493,11.373156045597614
2024-10-29,10.8,10.102312271428735,9.04721163113226,11.287412005008152
2024-10-30,10.9,10.094609646806669,9.065525272092943,11.281228983468646
2024-11-01,10.9,10.193239339176523,9.092734278958034,11.28295435235205
2024-11-04,10.8,10.16864464204383,8.99467293559828,11.4473143827012
2024-11-05,10.5,10.11279299006395,8.968075650837848,11.281232173667968
2024-11-06,10.5,10.098207563646968,8.962581962016845,11.30053456166382
2024-11-07,10.6,10.100185710438089,8.859588450535785,11.19409935662974
2024-11-08,10.8,10.184156007933574,9.068562004671634,11.320672621518977
2024-11-11,10.9,10.145837426053044,8.864627356601545,11.21328479294017
2024-11-12,10.8,10.087351753171777,8.920175154477304,11.356196416474189
2024-11-13,10.7,10.071234315944375,8.898575591951944,11.328824537369336
2024-11-14,10.7,10.072808772278508,8.997549434607738,11.247037436274363
2024-11-18,10.7,10.127361908678571,9.00786915150058,11.336017494554504
2024-11-19,10.6,10.073232157458326,8.887542733527315,11.332339272492561
2024-11-20,10.6,10.062016599025322,8.878895708741904,11.235215512914005
2024-11-21,10.4,10.06884433027691,8.825017913569093,11.182173972765472
2024-11-22,10.5,10.158923594714087,8.984361580928331,11.333445824993312
2024-11-25,10.2,10.143648487296003,8.971638046898141,11.40953679857824
2024-11-26,10.5,10.093318281179453,8.98441681963748,11.371937752124005
2024-11-27,10.5,10.08500399916601,8.91637177214797,11.298487836090615
2024-11-28,10.4,10.093674149610326,8.903457118143496,11.281661159173789
2024-11-29,10.3,10.184405919979032,8.984340602123275,11.377035873095629
2024-12-02,10.4,10.163169341226249,9.006385072314211,11.30605997624637
2024-12-03,10.6,10.108149362942633,8.92585005816079,11.320501195146118
2024-12-04,10.6,10.093865627204423,9.02308327256176,11.321695422706254
2024-12-05,10.7,10.095390938961357,8.942801948057005,11.277449599524719
2024-12-06,10.5,10.177945067749448,8.975109464230972,11.431007767025402
2024-12-09,10.7,10.127900607643687,8.990629541554227,11.314552918780313
2024-12-10,10.8,10.062623828154909,8.861872387686269,11.314381190505857
2024-12-11,10.9,10.038185425591115,8.948983112510073,11.242907874341372
2024-12-12,11.1,10.02992764361292,8.826075738079098,11.229027805581778
2024-12-13,11.1,10.10333741742919,8.988706316210822,11.306231955050189
2024-12-16,11.2,10.03217631045365,8.876505987956714,11.29136352067514
2024-12-17,11.2,9.962683271203574,8.75107213049101,11.25601913110002
2024-12-18,11.2,9.935721546794145,8.67741115982811,11.117595670106281
2024-12-19,11.2,9.926745473590397,8.770631868984593,11.169906008066418
2024-12-20,11.3,10.001310836734335,8.812848152897132,11.260171238796874
2024-12-23,11.3,9.944859854778057,8.819023090297119,11.212934942942729
2024-12-24,11.4,9.883786797027277,8.740701105773615,11.15644383376984
2024-12-26,11.5,9.869089308713477,8.63433196362674,11.100181630574337
2024-12-27,11.4,9.956049567014437,8.778968757920905,11.31107285410848
2024-12-30,11.8,9.940745602772939,8.69880704258706,11.282370252533466
2024-12-31,11.8,9.893737327845782,8.561959440396395,11.191640090625599
2025-01-02,11.8,9.905902269854025,8.665302112472645,11.260628021506982
2025-01-03,11.9,10.005091562258862,8.690573860350284,11.240276932259622
2025-01-06,11.8,10.018721111241312,8.716936953876763,11.23395794155938
