group,horizon_days,date,prob_up,pred,actual,fwd_ret
BANKS,1,2025-11-24,0.447056769829542,0,1,0.00350197824440035
BANKS,1,2025-11-25,0.5367022815199818,1,1,0.004418375579474665
BANKS,1,2025-11-26,0.5047135777676917,1,0,-0.008569855955808836
BANKS,1,2025-11-27,0.4315861025698408,0,1,0.0011692325741325948
BANKS,1,2025-11-28,0.4381627402216769,0,0,-0.03254293369883976
BANKS,1,2025-12-01,0.2937852871961291,0,1,0.010113786471146913
BANKS,1,2025-12-02,0.4604812500318831,0,0,-0.017962832232198966
BANKS,1,2025-12-03,0.34462243828663536,0,0,-0.01575575852597977
BANKS,1,2025-12-05,0.35660745088640106,0,0,-0.004512119424456396
BANKS,1,2025-12-08,0.4303187049795138,0,1,0.021422633272716096
BANKS,1,2025-12-09,0.5669939994727524,1,1,0.015923189339595023
BANKS,1,2025-12-10,0.5609435725956772,1,0,-0.005722055803733306
BANKS,1,2025-12-11,0.4837774381054078,0,0,-0.003678107401554276
BANKS,1,2025-12-12,0.4910037525563213,0,0,-0.006639053071316514
BANKS,1,2025-12-15,0.43743133839749404,0,1,0.005918512759206962
BANKS,1,2025-12-16,0.4735918912182003,0,0,-0.00262238051628938
BANKS,1,2025-12-17,0.4358635595515899,0,1,5.1053349446439356e-05
BANKS,1,2025-12-18,0.44869192313201295,0,1,0.0011459454646673972
BANKS,1,2025-12-19,0.44331505900625257,0,0,-0.006263356115097984
BANKS,1,2025-12-22,0.4507861958561021,0,1,0.0011778563015312216
BANKS,1,2025-12-23,0.47877107217204384,0,1,0.000897005521905081
BANKS,1,2025-12-24,0.4957333175263415,0,1,0.004604575483364348
BANKS,1,2025-12-26,0.543354466547864,1,1,0.0036781908223586512
BANKS,1,2025-12-29,0.5508871895581453,1,1,0.013458626150129493
BANKS,1,2025-12-30,0.5980170882661118,1,1,0.0010399004198984318
BANKS,1,2025-12-31,0.5469828126245354,1,1,0.00936548784029001
BANKS,1,2026-01-02,0.5901437693534669,1,1,0.011594893394577532
BANKS,1,2026-01-05,0.5971278276515447,1,1,0.030128016161686588
BANKS,1,2026-01-06,0.6545448189245998,1,1,0.009864862350889236
BANKS,1,2026-01-07,0.6119395097460198,1,1,0.0044114474268672765
BANKS,1,2026-01-08,0.6079162262217237,1,1,0.0056715844568897555
BANKS,1,2026-01-09,0.6087745875207572,1,0,-0.003027694268747383
BANKS,1,2026-01-12,0.5642962902027898,1,1,0.004708223904572595
BANKS,1,2026-01-13,0.5848795624506465,1,0,-0.002648154899339783
BANKS,1,2026-01-14,0.5878441132845926,1,1,0.010234870524259643
BANKS,1,2026-01-16,0.6013218272904924,1,0,-0.006702279202279171
BANKS,1,2026-01-19,0.5572564437557741,1,1,0.0034061214670129125
BANKS,1,2026-01-20,0.5882798433368374,1,1,0.006754519691688943
BANKS,1,2026-01-21,0.6108929224398646,1,1,0.008091460305197806
BANKS,1,2026-01-22,0.589852900806174,1,1,0.002659886320380833
BANKS,1,2026-01-23,0.5996921718619775,1,0,-0.0029312761573510038
BANKS,1,2026-01-26,0.5680176995681576,1,0,-0.00016748543818412287
BANKS,1,2026-01-27,0.5589671196169729,1,0,-0.004354065964553011
BANKS,1,2026-01-28,0.5341739240440888,1,1,0.0022062482250013726
BANKS,1,2026-01-29,0.5247980146852818,1,0,-0.0029588934271935763
BANKS,1,2026-01-30,0.5024682566646526,1,0,-0.00630416356401553
BANKS,1,2026-02-02,0.49370245047837746,0,0,-0.00018740077394563404
BANKS,1,2026-02-03,0.5219829989871954,1,1,0.0013628455210472623
BANKS,1,2026-02-05,0.5355745972570475,1,1,0.004872184409623781
BANKS,1,2026-02-06,0.5283085564388428,1,1,0.002962962962963056
BANKS,1,2026-02-09,0.5391502205954155,1,1,0.0011013223269005223
BANKS,1,2026-02-10,0.5273204487301336,1,1,0.0001942505863714583
BANKS,1,2026-02-11,0.5237335413920692,1,1,0.0015118158733984366
BANKS,1,2026-02-12,0.5035001792496336,1,1,0.009914677507965486
BANKS,1,2026-02-13,0.5361248954101765,1,1,0.024387695760821115
BANKS,1,2026-02-16,0.6089739374114895,1,0,-0.002133626476882422
BANKS,1,2026-02-17,0.5520946311469693,1,1,0.012901293177069784
BANKS,1,2026-02-18,0.5932589253747893,1,0,-0.007481498313022583
BANKS,1,2026-02-19,0.5364074227835002,1,1,0.0011285326987584554
BANKS,1,2026-02-20,0.5384049726763159,1,1,0.00297867422286191
BANKS,1,2026-02-23,0.564762205888151,1,0,-0.005864564701851482
BANKS,1,2026-02-24,0.5331323762366817,1,0,-0.0036601971551861734
BANKS,1,2026-02-25,0.5447461836304245,1,0,-0.005503677015179731
BANKS,1,2026-02-26,0.5495200197944541,1,0,-0.012740176612296095
BANKS,1,2026-02-27,0.5027771066751545,1,0,-0.045594760303430903
BANKS,1,2026-03-03,0.2477956528460491,0,1,0.013341347245692026
BANKS,1,2026-03-04,0.5037635379352066,1,1,0.004739558216976469
BANKS,1,2026-03-05,0.5197360107696132,1,0,-0.005839619914839389
BANKS,1,2026-03-06,0.44727569519483423,0,0,-0.03690086241033097
BANKS,1,2026-03-09,0.28411558469215453,0,1,0.028869050170477806
BANKS,1,2026-03-10,0.5729201417164577,1,0,-0.0002952302847830657
BANKS,1,2026-03-11,0.4412183525306105,0,0,-0.011206334284595276
BANKS,1,2026-03-12,0.36620040261112197,0,0,-0.011447541922436688
BANKS,1,2026-03-13,0.3650014588901308,0,0,-0.033372078653117754
BANKS,1,2026-03-16,0.27920590406352647,0,0,-0.011235425722315728
BANKS,1,2026-03-17,0.32423194600618144,0,1,0.004110651436546098
BANKS,1,2026-03-18,0.4555303663964867,0,0,-0.01900228240659374
BANKS,1,2026-03-19,0.34315695305118143,0,1,0.017290636688014116
BANKS,1,2026-03-20,0.5218225445736938,1,0,-0.0017978293553184699
BANKS,1,2026-03-23,0.44537903416422014,0,1,0.03573758628179968
BANKS,1,2026-03-24,0.6413705233893253,1,1,0.02963356276692819
BANKS,1,2026-03-25,0.6423495789669623,1,0,-0.017090518336252858
BANKS,1,2026-03-26,0.3929521559687383,0,1,0.0019792979649944087
BANKS,1,2026-03-27,0.4630626073779811,0,0,-0.006362252788042588
BANKS,1,2026-03-30,0.4058897968977921,0,0,-0.018641870642562175
BANKS,1,2026-03-31,0.4093352989269189,0,0,-0.004718830822286191
BANKS,1,2026-04-02,0.4292360735102426,0,0,-0.0019374374502809655
BANKS,1,2026-04-06,0.46711364101102615,0,0,-0.002971318568540493
BANKS,1,2026-04-07,0.47297077539084387,0,1,0.038534588215328514
BANKS,1,2026-04-08,0.7104984357881516,1,0,-0.002478311866015215
BANKS,1,2026-04-09,0.523028964018811,1,0,-0.00026793326026064435
BANKS,1,2026-04-10,0.5744447496200784,1,1,0.004670226489655427
BANKS,1,2026-04-15,0.5511952287082138,1,1,0.0015950423945476633
BANKS,1,2026-04-16,0.5734180685036571,1,0,-0.0018312968184795997
BANKS,1,2026-04-17,0.505315775046217,1,0,-0.006130343072101363
BANKS,1,2026-04-20,0.424797794710231,0,1,0.0011540952764663714
BANKS,1,2026-04-21,0.49536614866398804,0,0,-0.0031291472981423984
BANKS,1,2026-04-22,0.48596193857801545,0,0,-0.001604948199375289
BANKS,1,2026-04-23,0.4872516829175922,0,1,0.0005134543637637101
BANKS,1,2026-04-24,0.523694218281015,1,1,0.00046157462264839744
BANKS,1,2026-04-27,0.5514238529165371,1,1,0.002306464157400212
BANKS,1,2026-04-28,0.5566593590789447,1,0,-0.00029983127676347365
BANKS,1,2026-04-29,0.5609406995711989,1,0,-0.0006000774293458688
BANKS,1,2026-04-30,0.4591792678750121,0,1,0.0015158666037389246
BANKS,1,2026-05-04,0.5119904258627019,1,0,-0.0016195262766608431
BANKS,1,2026-05-05,0.46825464900730196,0,1,0.003964396981043672
BANKS,1,2026-05-06,0.5090058178973477,1,1,0.0012752758594603009
BANKS,1,2026-05-07,0.5243408530280477,1,1,0.005611696512543007
BANKS,1,2026-05-08,0.5360099608831623,1,0,-0.00648213632134198
BANKS,1,2026-05-11,0.5094551696874747,1,1,0.000245789990081402
BANKS,1,2026-05-12,0.5226938192391815,1,0,-0.002559635477514366
BANKS,1,2026-05-13,0.5028514835833168,1,0,-0.0015245196149218376
BANKS,1,2026-05-14,0.5121054456794837,1,0,-0.0001720974810478504
BANKS,1,2026-05-15,0.5148066981816444,1,0,-0.01121169251337184
BANKS,1,2026-05-18,0.37875833785998525,0,0,-0.004708663126267498
BANKS,1,2026-05-19,0.4496367052700001,0,0,-0.015359256277091893
BANKS,1,2026-05-20,0.34697181418820194,0,0,-0.002383286201854129
BANKS,1,2026-05-21,0.43821699708663603,0,1,0.0027717532186986027
BANKS,1,2026-05-22,0.4553713722965135,0,1,0.01288877598104543
BANKS,1,2026-05-25,0.5662369547245845,1,0,-0.009164064832270502
BANKS,1,2026-05-26,0.42988758282585726,0,0,-0.0021808035272739
BANKS,1,2026-05-27,0.4705224574152704,0,1,0.0002956393200295171
BANKS,1,2026-05-29,0.46992196358368094,0,0,-0.0026602747257338244
BANKS,1,2026-06-01,0.43224321815502303,0,0,-0.001041115647303359
BANKS,1,2026-06-02,0.4201930480474512,0,0,-0.0056190709227184055
BANKS,1,2026-06-03,0.4063563784870824,0,0,-0.008816791991644757
BANKS,1,2026-06-04,0.39117826271585965,0,1,0.0026350461133071157
BANKS,1,2026-06-05,0.442842336029875,0,0,-0.0077882847386393506
BANKS,1,2026-06-08,0.38551396499109525,0,1,0.003231589798754042
BANKS,1,2026-06-09,0.4761307320913346,0,0,-0.005303376472061361
BANKS,1,2026-06-10,0.4489980584818545,0,0,-0.00438636285643379
BANKS,1,2026-06-11,0.433903722907493,0,1,0.014910345160789262
BANKS,1,2026-06-12,0.559456296296994,1,1,0.03176485969610221
BANKS,1,2026-06-15,0.6580332368816587,1,0,-0.000750148559502728
BANKS,1,2026-06-16,0.5196568364580313,1,0,-0.0011788012628058953
BANKS,1,2026-06-17,0.520386334225025,1,1,0.0013288042331993655
BANKS,1,2026-06-18,0.5330163108818766,1,0,-0.007475444274953391
BANKS,1,2026-06-19,0.4806934339524454,0,1,0.00366036741036746
BANKS,1,2026-06-22,0.47850023023078253,0,0,-0.0005930320784311993
BANKS,1,2026-06-23,0.5052670283145916,1,0,-0.006906973863495813
BANKS,1,2026-06-24,0.5051504223211283,1,1,0.006024276851919419
BANKS,1,2026-06-25,0.5707286245656843,1,0,-0.0002280743490562509
BANKS,1,2026-06-26,0.5526069131969095,1,0,-0.0005510991267900778
BANKS,1,2026-06-30,0.5155020346182391,1,0,-0.005572549424449846
BANKS,5,2017-01-02,0.5030946775684552,1,1,0.0071906017897387375
BANKS,5,2017-01-04,0.505458056758971,1,1,0.01323553803215849
BANKS,5,2017-01-10,0.47244580898603356,0,1,0.007697880274024849
BANKS,5,2017-01-11,0.4758091450670461,0,0,-0.00340079468107668
BANKS,5,2017-01-16,0.525166646140783,1,0,-0.00043813512630341833
BANKS,5,2017-01-19,0.4344463007655342,0,1,0.00022098606859799474
BANKS,5,2017-01-23,0.43743805450345036,0,1,0.0008422654989641565
BANKS,5,2017-01-24,0.4309297048180644,0,1,0.01601182643425192
BANKS,5,2017-01-25,0.43183706813082323,0,1,0.01209605471861841
BANKS,5,2017-01-27,0.5239082806681776,1,1,0.0031828965126814435
BANKS,5,2017-01-30,0.5520315619591236,1,0,-0.005817251137320012
BANKS,5,2017-02-01,0.5025881230991032,1,0,-0.005566349338641419
BANKS,5,2017-02-03,0.40423298243773614,0,0,-0.008044645580115084
BANKS,5,2017-02-06,0.38409288707624717,0,1,0.008696048465453243
BANKS,5,2017-02-07,0.45986446383890245,0,1,0.023326813024812987
BANKS,5,2017-02-08,0.5149480989253145,1,1,0.02705959318463158
BANKS,5,2017-02-09,0.5374909261240874,1,1,0.03006605854898292
BANKS,5,2017-02-13,0.5476653862819395,1,1,0.03450597344701345
BANKS,5,2017-02-14,0.5457288377880241,1,1,0.018824215713839187
BANKS,5,2017-02-15,0.5116970889973163,1,1,0.011150643943201644
BANKS,5,2017-02-16,0.5177410232015377,1,0,-0.00892773995897378
BANKS,5,2017-02-21,0.5319402835369609,1,0,-0.010966518949556914
BANKS,5,2017-02-23,0.5709125704160253,1,0,-0.019878520428997182
BANKS,5,2017-02-27,0.5323616047346367,1,0,-0.01145840869861181
BANKS,5,2017-02-28,0.4949798305847709,0,0,-0.017277032100635914
BANKS,5,2017-03-02,0.5023632430874834,1,0,-0.010132192413636831
BANKS,5,2017-03-03,0.44049300118026957,0,0,-0.02072520912935394
BANKS,5,2017-03-06,0.5288504789410566,1,0,-0.030371383060559753
BANKS,5,2017-03-07,0.5551156008612049,1,0,-0.034615852361230326
BANKS,5,2017-03-08,0.5455560599803315,1,0,-0.026628053500986737
BANKS,5,2017-03-09,0.5362758920588725,1,0,-0.021615062065251434
BANKS,5,2017-03-13,0.5257792818097583,1,0,-0.017616982879154475
BANKS,5,2017-03-15,0.4337635993460684,0,0,-0.005420393576696325
BANKS,5,2017-03-17,0.4202080394188498,0,0,-0.017528195790377232
BANKS,5,2017-03-20,0.40072676026295007,0,0,-0.022631377601622593
BANKS,5,2017-03-21,0.3748969267727355,0,0,-0.01577094842658544
BANKS,5,2017-03-22,0.273911701277415,0,0,-0.0089109874313954
BANKS,5,2017-03-23,0.3078227567496352,0,0,-0.022182537058909158
BANKS,5,2017-03-27,0.3622161125592907,0,1,0.0006014319728422368
BANKS,5,2017-03-28,0.4016107848483772,0,1,0.004240024672665488
BANKS,5,2017-03-30,0.46374895179969106,0,1,0.005010512470645212
BANKS,5,2017-03-31,0.45869073738645966,0,1,0.003250111698996694
BANKS,5,2017-04-03,0.4742085294989454,0,1,0.018383058366917115
BANKS,5,2017-04-04,0.5501150952811169,1,1,0.017675852956140714
BANKS,5,2017-04-05,0.5971127599856605,1,1,0.010796379180053828
BANKS,5,2017-04-06,0.6342560063922138,1,1,0.008348062824038882
BANKS,5,2017-04-07,0.6718294937813281,1,1,0.033820663951990015
BANKS,5,2017-04-11,0.6401751409354566,1,1,0.03462958399417393
BANKS,5,2017-04-12,0.6622333502540331,1,1,0.033234398758036576
BANKS,5,2017-04-17,0.5322297017172398,1,1,0.02870544001070008
BANKS,5,2017-04-18,0.5959134512989235,1,1,0.021530283211662837
BANKS,5,2017-04-19,0.6056692791412102,1,1,0.004264147644481353
BANKS,5,2017-04-20,0.6950205637989302,1,1,0.01109995358403748
BANKS,5,2017-04-21,0.6393818341820278,1,1,0.004152667317077974
BANKS,5,2017-04-24,0.6104927192535415,1,1,0.013672956406603376
BANKS,5,2017-04-25,0.5852199483507011,1,1,0.014915995225415202
BANKS,5,2017-04-26,0.6435535880282409,1,1,0.014833636889819646
BANKS,5,2017-04-27,0.6062750737144882,1,1,0.01043469705379807
BANKS,5,2017-04-28,0.6255164056980295,1,1,0.024179630917860573
BANKS,5,2017-05-02,0.5858753147660576,1,1,0.027685209505244446
BANKS,5,2017-05-03,0.5470524303994606,1,1,0.03852739210601319
BANKS,5,2017-05-04,0.5774197746794462,1,1,0.02877805031077396
BANKS,5,2017-05-05,0.5658272237958467,1,1,0.027747447526550673
BANKS,5,2017-05-08,0.5655495274368506,1,1,0.012115110346970326
BANKS,5,2017-05-09,0.537264640096499,1,1,0.0044441861562025675
BANKS,5,2017-05-12,0.48859208891544387,0,0,-0.00390453065659091
BANKS,5,2017-05-15,0.47523987827482744,0,0,-0.01721884555299691
BANKS,5,2017-05-16,0.4822551854142152,0,0,-0.026838457361843093
BANKS,5,2017-05-17,0.594905187809154,1,0,-0.019946855359110782
BANKS,5,2017-05-18,0.6112096782140977,1,0,-0.019898865221646855
BANKS,5,2017-05-19,0.6371094996208965,1,0,-0.019691718668624514
BANKS,5,2017-05-22,0.5799854950683566,1,0,-0.005926172818552344
BANKS,5,2017-05-23,0.5113208627922224,1,0,-0.0007298797630873599
BANKS,5,2017-05-25,0.5323171831089069,1,1,0.0012883418858362639
BANKS,5,2017-05-26,0.5566708481370642,1,1,0.005795505860659134
BANKS,5,2017-05-29,0.5101041676691765,1,1,0.007749579400041284
BANKS,5,2017-05-30,0.44433563462407893,0,1,0.007175838251708422
BANKS,5,2017-05-31,0.41081050297464067,0,1,0.015137998248009987
BANKS,5,2017-06-01,0.4310713030132761,0,1,0.004188009211267163
BANKS,5,2017-06-05,0.37966332875910175,0,1,0.01957308382132572
BANKS,5,2017-06-06,0.4218505000242929,0,1,0.01816031755919001
BANKS,5,2017-06-07,0.3338712125473635,0,1,0.01722459214560601
BANKS,5,2017-06-09,0.3682172008152762,0,1,0.007745503033000922
BANKS,5,2017-06-13,0.37712683939202596,0,1,0.014093041043636179
BANKS,5,2017-06-15,0.47942642675724617,0,0,-0.0057186162104201355
BANKS,5,2017-06-16,0.6185411613564427,1,0,-0.0053100312322010845
BANKS,5,2017-06-19,0.5711255029997384,1,0,-0.01189162439826863
BANKS,5,2017-06-20,0.57924592105813,1,0,-0.01328647171411057
BANKS,5,2017-06-21,0.6334205961293412,1,0,-0.018644633471317396
BANKS,5,2017-06-22,0.6022994098313601,1,0,-0.006950213333250854
BANKS,5,2017-06-23,0.6050808462260819,1,0,-0.009547413471162947
BANKS,5,2017-06-27,0.5651076392124572,1,1,0.001933210513410888
BANKS,5,2017-06-28,0.49020958703859496,0,0,-0.003106339797771307
BANKS,5,2017-06-29,0.4755066920338514,0,0,-0.0039015391522995158
BANKS,5,2017-06-30,0.5340860066445843,1,0,-0.01720470071697966
BANKS,5,2017-07-03,0.5303914107150552,1,0,-0.005063888426894203
BANKS,5,2017-07-04,0.48047657925232057,0,0,-0.006241481371683011
BANKS,5,2017-07-06,0.48882584441013244,0,0,-0.0018772237404240943
BANKS,5,2017-07-07,0.38585280036809416,0,0,-0.001997926794160221
BANKS,5,2017-07-10,0.39411859929597254,0,0,-0.002656648556386698
BANKS,5,2017-07-11,0.4413211130759315,0,0,-0.015106451439465651
BANKS,5,2017-07-12,0.4295805309074377,0,0,-0.021062930875728303
BANKS,5,2017-07-13,0.3943194821548395,0,0,-0.019544814820483425
BANKS,5,2017-07-14,0.4275489684910513,0,0,-0.021348082467244622
BANKS,5,2017-07-17,0.3711574473299249,0,0,-0.015855624095433285
BANKS,5,2017-07-18,0.43052724799351605,0,0,-0.008942946765709503
BANKS,5,2017-07-19,0.3978165933394367,0,0,-0.0022488205036896858
BANKS,5,2017-07-20,0.3967651688617917,0,1,0.0017438903978150844
BANKS,5,2017-07-21,0.2859098022858183,0,1,0.0008106421878470993
BANKS,5,2017-07-24,0.28824963227797834,0,0,-0.003621814783659305
BANKS,5,2017-07-25,0.29161781237638434,0,0,-0.009463932275493803
BANKS,5,2017-07-26,0.34379233871301557,0,0,-0.006503058646644244
BANKS,5,2017-07-27,0.38496833997574686,0,0,-0.003027640201645365
BANKS,5,2017-07-28,0.4209232950061867,0,1,0.008546526923264741
BANKS,5,2017-07-31,0.28130041339571804,0,1,0.013715064656217413
BANKS,5,2017-08-01,0.26113322790199595,0,1,0.009792881723139857
BANKS,5,2017-08-02,0.26115927827774604,0,1,0.02085602283113186
BANKS,5,2017-08-03,0.30443369795241987,0,1,0.006771380163397289
BANKS,5,2017-08-04,0.3445349887838319,0,1,0.0036030131800564025
BANKS,5,2017-08-08,0.33479684244887,0,0,-0.0006019019333443065
BANKS,5,2017-08-09,0.39042831894846775,0,1,0.01690866180836159
BANKS,5,2017-08-10,0.4551959279789426,0,0,-0.002113900365184329
BANKS,5,2017-08-11,0.4816971351740169,0,1,0.010010619972290469
BANKS,5,2017-08-14,0.4663249726214035,0,1,0.005175377336949838
BANKS,5,2017-08-15,0.41211251516630937,0,1,0.006389037350178706
BANKS,5,2017-08-16,0.38729867155254505,0,0,-0.0036618194695888784
BANKS,5,2017-08-17,0.39364492434954884,0,1,0.0010480456914099268
BANKS,5,2017-08-18,0.46698580456329586,0,1,0.0020338243466291317
BANKS,5,2017-08-21,0.4835405042258753,0,1,0.0065473356651022385
BANKS,5,2017-08-22,0.507320678969977,1,1,0.01493090806795605
BANKS,5,2017-08-23,0.5034456576675344,1,1,0.011197300041313696
BANKS,5,2017-08-24,0.48629838890817534,0,1,0.013025413729996771
BANKS,5,2017-08-25,0.46085664087055384,0,1,0.005400555118987516
BANKS,5,2017-08-28,0.46570985264475506,0,1,0.00248261770024083
BANKS,5,2017-08-29,0.49935073325267176,0,0,-0.0064922043468617074
BANKS,5,2017-08-30,0.45589820366128514,0,0,-0.002102723822745678
BANKS,5,2017-08-31,0.5163206350061846,1,0,-0.0050045470396008485
BANKS,5,2017-09-04,0.4882499408377528,0,0,-0.004840929549118522
BANKS,5,2017-09-06,0.4948242628921388,0,0,-0.002252089068218721
BANKS,5,2017-09-07,0.4321922475244716,0,1,0.0006871480375105765
BANKS,5,2017-09-08,0.5124258285448423,1,1,0.001605574712689961
BANKS,5,2017-09-11,0.4403947895425783,0,1,0.002734781166043865
BANKS,5,2017-09-12,0.4730825470376197,0,1,0.013814774214763847
BANKS,5,2017-09-13,0.536657842578371,1,1,0.008904745596998387
BANKS,5,2017-09-14,0.5440518299254239,1,1,0.00597478357774528
BANKS,5,2017-09-18,0.5703518364275614,1,1,0.010330837910339508
BANKS,5,2017-09-19,0.5276521104099049,1,1,0.008390489366331133
BANKS,5,2017-09-20,0.5815807347496623,1,1,0.00312077626991214
BANKS,5,2017-09-21,0.5090623273619076,1,1,0.01757530908839633
BANKS,5,2017-09-22,0.4820742974737067,0,1,0.026986897959660583
BANKS,5,2017-09-26,0.48315558014065324,0,1,0.04320371050389826
BANKS,5,2017-09-27,0.4848159701418078,0,1,0.06571548951086825
BANKS,5,2017-09-28,0.505267930281198,1,1,0.06895031060994494
BANKS,5,2017-09-29,0.5511774086137382,1,1,0.05894727244453457
BANKS,5,2017-10-02,0.5906012352287725,1,1,0.07559503264520018
BANKS,5,2017-10-03,0.5826474498029727,1,1,0.0811046822204935
BANKS,5,2017-10-04,0.5267521390231169,1,1,0.0647650089415881
BANKS,5,2017-10-06,0.5342790144196412,1,1,0.04603926533714131
BANKS,5,2017-10-09,0.5042880478874174,1,1,0.02155996370336144
BANKS,5,2017-10-10,0.3811749151149151,0,0,-0.00930442744024651
BANKS,5,2017-10-11,0.3229648088603631,0,0,-0.03834790958651435
BANKS,5,2017-10-12,0.3700849177315987,0,0,-0.047697697775450076
BANKS,5,2017-10-13,0.3956520811128879,0,0,-0.05592729315861544
BANKS,5,2017-10-16,0.46221922558546424,0,0,-0.02880270933405704
BANKS,5,2017-10-17,0.4865878569058455,0,1,0.005605071013672358
BANKS,5,2017-10-19,0.5133734753660085,1,1,0.02331024019871686
BANKS,5,2017-10-20,0.5407014704768615,1,1,0.017480195626903283
BANKS,5,2017-10-23,0.5806602162715838,1,1,0.04881453047470874
BANKS,5,2017-10-24,0.5775229804249846,1,1,0.05335842952268521
BANKS,5,2017-10-25,0.5387585642650091,1,1,0.023172873490125756
BANKS,5,2017-10-26,0.5526097284632564,1,1,0.006704380991949588
BANKS,5,2017-10-27,0.5986717551709534,1,1,0.008827349292714448
BANKS,5,2017-10-30,0.5647047668523225,1,0,-0.008058935027475789
BANKS,5,2017-10-31,0.49322931315969637,0,0,-0.012566372250764957
BANKS,5,2017-11-01,0.47694728175192996,0,0,-0.01786007678632584
BANKS,5,2017-11-02,0.4673203897683674,0,0,-0.023976692758929552
BANKS,5,2017-11-06,0.49626269455050115,0,0,-0.024300050423715525
BANKS,5,2017-11-07,0.5239339725334917,1,0,-0.026986274279564237
BANKS,5,2017-11-08,0.5349736075291197,1,0,-0.012687701497247073
BANKS,5,2017-11-09,0.5218022992311733,1,0,-0.006276226594202239
BANKS,5,2017-11-10,0.5432371976810203,1,0,-0.013655645540977424
BANKS,5,2017-11-13,0.5476660467712894,1,0,-0.0018662688973946073
BANKS,5,2017-11-16,0.48251480598789664,0,1,0.006367586338467124
BANKS,5,2017-11-17,0.48020031492647375,0,0,-0.016516745119767418
BANKS,5,2017-11-20,0.4435405314550778,0,0,-0.02116315682667269
BANKS,5,2017-11-22,0.5356241405531404,1,0,-0.012860944215216996
BANKS,5,2017-11-23,0.48653025437665975,0,0,-0.014317511851084874
BANKS,5,2017-11-24,0.42844699479381004,0,0,-0.01706003994415073
BANKS,5,2017-11-27,0.4923067554888768,0,0,-0.016790099604037545
BANKS,5,2017-11-28,0.48990605685559346,0,0,-0.006459992593403907
BANKS,5,2017-11-29,0.5071031589745536,1,1,0.0022997548982837124
BANKS,5,2017-11-30,0.5112648291204657,1,1,0.0006600931356564033
BANKS,5,2017-12-04,0.4735523866654556,0,1,0.00750544719372459
BANKS,5,2017-12-05,0.4493496176424796,0,0,-0.0038191143592302135
BANKS,5,2017-12-06,0.4666776747484065,0,0,-0.005818893382985468
BANKS,5,2017-12-07,0.45778380624029147,0,0,-0.006078306660166954
BANKS,5,2017-12-08,0.47830052564439196,0,0,-0.007832520709875501
BANKS,5,2017-12-12,0.30352613990741883,0,0,-0.03137710855321996
BANKS,5,2017-12-13,0.3560234795425717,0,0,-0.022389400091742062
BANKS,5,2017-12-14,0.4060141161330037,0,0,-0.02446959792671033
BANKS,5,2017-12-15,0.36523052379764087,0,0,-0.022615573697442493
BANKS,5,2017-12-18,0.36458724143445115,0,0,-0.010517563107332206
BANKS,5,2017-12-19,0.43080960989026307,0,0,-0.0010013047106218753
BANKS,5,2017-12-20,0.42020808329429515,0,1,0.02366604463696187
BANKS,5,2017-12-21,0.43489480234533595,0,1,0.0390772046856982
BANKS,5,2017-12-22,0.446647020865679,0,1,0.036153439429725376
BANKS,5,2017-12-26,0.52751043675669,1,1,0.025556356137350633
BANKS,5,2017-12-28,0.5666652192959474,1,1,0.03284040459352444
BANKS,5,2018-01-04,0.6678707840279917,1,0,-0.0017636951158761516
BANKS,5,2018-01-05,0.6736852312416092,1,0,-0.01492077563852734
BANKS,5,2018-01-08,0.68912195641327,1,0,-0.027286943610973946
BANKS,5,2018-01-10,0.6074251646216465,1,0,-0.030659871380342096
BANKS,5,2018-01-12,0.5521910542519325,1,0,-0.014732147142342944
BANKS,5,2018-01-16,0.5019166230671634,1,0,-0.003212225143066294
BANKS,5,2018-01-17,0.4550597093350342,0,0,-0.006143235534569413
BANKS,5,2018-01-19,0.4861085210533883,0,1,0.004120644389663308
BANKS,5,2018-01-22,0.557232372953343,1,1,0.008934809347683537
BANKS,5,2018-01-24,0.57836490701607,1,1,0.003716471313987668
BANKS,5,2018-01-25,0.576291219015775,1,0,-0.0020776109642466345
BANKS,5,2018-01-26,0.5691777268946094,1,1,0.0007769214423041237
BANKS,5,2018-01-30,0.5392782482618886,1,1,0.006391356918609148
BANKS,5,2018-02-01,0.6192709458538102,1,0,-0.008965194454143788
BANKS,5,2018-02-02,0.5673546152318083,1,0,-0.025207783121384608
BANKS,5,2018-02-06,0.4330732715587456,0,0,-0.01720738139870337
BANKS,5,2018-02-07,0.41851774665910524,0,0,-0.008001403103848226
BANKS,5,2018-02-08,0.433909013158459,0,0,-0.011248193569175613
BANKS,5,2018-02-12,0.45969248795216255,0,1,0.012551574550138556
BANKS,5,2018-02-14,0.4992074186614223,0,1,0.02193532135861065
BANKS,5,2018-02-15,0.5274450957957065,1,1,0.021388623645534288
BANKS,5,2018-02-16,0.6064357940705473,1,1,0.011307835699697177
BANKS,5,2018-02-19,0.6045577473501093,1,1,0.009949829367801089
BANKS,5,2018-02-21,0.5521167694557879,1,1,0.004804578933902182
BANKS,5,2018-02-22,0.5077818461222827,1,0,-0.004464432784345496
BANKS,5,2018-02-23,0.5112877240992844,1,0,-0.0043757442340934816
BANKS,5,2018-02-26,0.5036966465613633,1,0,-0.004676194002464884
BANKS,5,2018-02-27,0.5138499656093007,1,0,-0.02277933701704915
BANKS,5,2018-02-28,0.40179075093271815,0,0,-0.03690535052742572
